Order ID,Timestamp Local Date,Order Status,Subtotal
DD-001732,2025-09-22 21:33:00,Delivered,69.84
DD-001733,2025-09-22 11:34:00,Delivered,56.47
DD-001734,2025-09-22 20:41:00,Delivered,87.88
DD-001735,2025-09-22 19:33:00,Delivered,50.57
DD-001736,2025-09-22 21:24:00,Delivered,59.48
DD-001737,2025-09-22 20:44:00,Delivered,29.9
DD-001738,2025-09-22 12:35:00,Delivered,35.88
DD-001739,2025-09-22 13:13:00,Delivered,57.64
DD-001740,2025-09-22 19:29:00,Delivered,39.91
DD-001741,2025-09-22 18:15:00,Delivered,36.51
DD-001742,2025-09-22 19:21:00,Delivered,32.68
DD-001743,2025-09-23 13:51:00,Delivered,37.79
DD-001744,2025-09-23 20:07:00,Delivered,26.03
DD-001745,2025-09-23 18:03:00,Delivered,32.83
DD-001746,2025-09-23 18:38:00,Delivered,25.19
DD-001747,2025-09-23 17:44:00,Delivered,49.17
DD-001748,2025-09-23 20:03:00,Delivered,44.95
DD-001749,2025-09-23 19:24:00,Delivered,29.42
DD-001750,2025-09-23 12:41:00,Delivered,43.53
DD-001751,2025-09-23 18:20:00,Delivered,47.25
DD-001752,2025-09-23 18:55:00,Delivered,52.6
DD-001753,2025-09-23 19:19:00,Delivered,34.32
DD-001754,2025-09-23 13:18:00,Delivered,36.11
DD-001755,2025-09-23 17:06:00,Delivered,44.4
DD-001756,2025-09-23 20:14:00,Delivered,81.48
DD-001757,2025-09-23 19:44:00,Delivered,45.16
DD-001758,2025-09-23 17:41:00,Delivered,37.1
DD-001759,2025-09-23 12:16:00,Delivered,59.97
DD-001760,2025-09-23 17:18:00,Delivered,23.38
DD-001761,2025-09-23 20:25:00,Delivered,72.25
DD-001762,2025-09-23 19:12:00,Delivered,30.82
DD-001763,2025-09-23 12:12:00,Delivered,50.01
DD-001764,2025-09-23 13:55:00,Delivered,31.76
DD-001765,2025-09-23 20:37:00,Delivered,27.68
DD-001766,2025-09-24 18:36:00,Delivered,47.54
DD-001767,2025-09-24 19:12:00,Delivered,49.76
DD-001768,2025-09-24 18:32:00,Delivered,37.37
DD-001769,2025-09-24 17:17:00,Delivered,39.54
DD-001770,2025-09-24 18:46:00,Delivered,40.18
DD-001771,2025-09-24 13:55:00,Delivered,25.28
DD-001772,2025-09-24 19:34:00,Delivered,38.48
DD-001773,2025-09-24 19:51:00,Delivered,18.05
DD-001774,2025-09-24 11:38:00,Delivered,21.7
DD-001775,2025-09-24 11:43:00,Delivered,28.23
DD-001776,2025-09-24 19:18:00,Delivered,38.48
DD-001777,2025-09-24 19:58:00,Delivered,43.52
DD-001778,2025-09-24 12:49:00,Delivered,60.62
DD-001779,2025-09-24 17:47:00,Delivered,39.42
DD-001780,2025-09-24 17:53:00,Delivered,36.83
DD-001781,2025-09-24 18:33:00,Delivered,63.79
DD-001782,2025-09-25 19:54:00,Delivered,28.64
DD-001783,2025-09-25 19:53:00,Delivered,51.71
DD-001784,2025-09-25 12:31:00,Delivered,39.16
DD-001785,2025-09-25 11:26:00,Delivered,77.82
DD-001786,2025-09-25 21:38:00,Delivered,28.95
DD-001787,2025-09-25 18:39:00,Delivered,29.48
DD-001788,2025-09-25 21:21:00,Delivered,25.97
DD-001789,2025-09-25 19:46:00,Delivered,25.57
DD-001790,2025-09-25 20:07:00,Delivered,35.61
DD-001791,2025-09-25 18:00:00,Delivered,50.01
DD-001792,2025-09-25 17:54:00,Delivered,27.04
DD-001793,2025-09-25 12:11:00,Delivered,34.63
DD-001794,2025-09-25 17:06:00,Delivered,62.94
DD-001795,2025-09-25 21:25:00,Delivered,27.72
DD-001796,2025-09-25 18:09:00,Delivered,37.32
DD-001797,2025-09-25 18:25:00,Delivered,40.55
DD-001798,2025-09-25 20:30:00,Delivered,52.02
DD-001799,2025-09-26 17:42:00,Delivered,29.65
DD-001800,2025-09-26 18:12:00,Delivered,39.67
DD-001801,2025-09-26 13:17:00,Delivered,18.77
DD-001802,2025-09-26 18:56:00,Delivered,72.9
DD-001803,2025-09-26 19:46:00,Delivered,91.2
DD-001804,2025-09-26 20:40:00,Delivered,51.87
DD-001805,2025-09-26 17:54:00,Delivered,52.17
DD-001806,2025-09-26 17:22:00,Delivered,21.19
DD-001807,2025-09-26 17:51:00,Delivered,33.17
DD-001808,2025-09-26 11:41:00,Delivered,56.31
DD-001809,2025-09-26 18:21:00,Delivered,39.61
DD-001810,2025-09-26 20:56:00,Delivered,49.45
DD-001811,2025-09-26 17:52:00,Delivered,51.23
DD-001812,2025-09-26 19:37:00,Delivered,49.75
DD-001813,2025-09-26 20:43:00,Delivered,60.79
DD-001814,2025-09-26 19:20:00,Delivered,32.57
DD-001815,2025-09-26 18:11:00,Delivered,40.61
DD-001816,2025-09-26 18:00:00,Delivered,62.15
DD-001817,2025-09-26 20:44:00,Delivered,56.01
DD-001818,2025-09-26 18:57:00,Delivered,26.91
DD-001819,2025-09-26 13:07:00,Delivered,48.33
DD-001820,2025-09-26 19:05:00,Delivered,53.44
DD-001821,2025-09-26 20:20:00,Delivered,67.99
DD-001822,2025-09-26 12:20:00,Delivered,32.71
DD-001823,2025-09-26 17:33:00,Delivered,26.95
DD-001824,2025-09-26 20:18:00,Delivered,43.45
DD-001825,2025-09-26 12:44:00,Delivered,57.11
DD-001826,2025-09-27 13:19:00,Delivered,19.09
DD-001827,2025-09-27 12:16:00,Delivered,42.68
DD-001828,2025-09-27 18:45:00,Delivered,63.66
DD-001829,2025-09-27 20:42:00,Delivered,52.02
DD-001830,2025-09-27 18:02:00,Delivered,24.52
DD-001831,2025-09-27 12:51:00,Delivered,44.68
DD-001832,2025-09-27 11:43:00,Delivered,53.37
DD-001833,2025-09-27 18:55:00,Delivered,45.16
DD-001834,2025-09-27 19:18:00,Delivered,32.34
DD-001835,2025-09-27 18:19:00,Delivered,82.79
DD-001836,2025-09-27 20:23:00,Delivered,40.03
DD-001837,2025-09-27 19:14:00,Delivered,52.21
DD-001838,2025-09-27 19:35:00,Delivered,61.62
DD-001839,2025-09-27 18:37:00,Delivered,50.83
DD-001840,2025-09-27 18:22:00,Delivered,59.15
DD-001841,2025-09-27 11:51:00,Delivered,44.65
DD-001842,2025-09-27 19:41:00,Delivered,68.21
DD-001843,2025-09-27 12:51:00,Delivered,66.04
DD-001844,2025-09-27 12:39:00,Delivered,23.08
DD-001845,2025-09-27 12:04:00,Delivered,49.96
DD-001846,2025-09-27 18:28:00,Delivered,50.74
DD-001847,2025-09-28 12:14:00,Delivered,71.04
DD-001848,2025-09-28 12:08:00,Delivered,29.5
DD-001849,2025-09-28 17:32:00,Delivered,32.74
DD-001850,2025-09-28 20:47:00,Delivered,64.2
DD-001851,2025-09-28 21:59:00,Delivered,58.89
DD-001852,2025-09-28 20:00:00,Delivered,56.68
DD-001853,2025-09-28 13:48:00,Delivered,55.27
DD-001854,2025-09-28 12:49:00,Delivered,38.16
DD-001855,2025-09-28 12:12:00,Delivered,78.4
DD-001856,2025-09-28 17:47:00,Delivered,35.63
DD-001857,2025-09-28 20:22:00,Delivered,36.04
DD-001858,2025-09-28 11:17:00,Delivered,59.46
DD-001859,2025-09-28 20:09:00,Delivered,65.34
DD-001860,2025-09-28 18:04:00,Delivered,33.14
DD-001861,2025-09-28 19:51:00,Delivered,52.97
DD-001862,2025-09-28 12:33:00,Delivered,44.56
DD-001863,2025-09-28 12:15:00,Delivered,30.4
DD-001864,2025-09-28 11:04:00,Delivered,54.28
DD-001865,2025-09-28 17:57:00,Delivered,45.43
DD-001866,2025-09-28 20:11:00,Delivered,25.94
DD-001867,2025-09-28 13:25:00,Delivered,41.69
DD-001868,2025-09-28 12:23:00,Delivered,64.86
DD-001869,2025-09-28 19:53:00,Delivered,41.99
DD-001870,2025-09-28 13:11:00,Delivered,25.23
DD-001871,2025-09-28 11:17:00,Delivered,24.55
DD-001872,2025-09-29 17:40:00,Delivered,46.98
DD-001873,2025-09-29 18:05:00,Delivered,72.44
DD-001874,2025-09-29 12:31:00,Delivered,40.13
DD-001875,2025-09-29 18:28:00,Delivered,43.66
DD-001876,2025-09-29 18:35:00,Delivered,25.62
DD-001877,2025-09-29 20:39:00,Delivered,22.71
DD-001878,2025-09-29 21:10:00,Delivered,22.74
DD-001879,2025-09-29 19:21:00,Delivered,33.55
DD-001880,2025-09-29 17:00:00,Delivered,22.04
DD-001881,2025-09-29 18:41:00,Delivered,33.19
DD-001882,2025-09-29 19:51:00,Delivered,30.46
DD-001883,2025-09-29 18:54:00,Delivered,47.25
DD-001884,2025-09-29 11:38:00,Delivered,67.3
DD-001885,2025-09-29 18:55:00,Delivered,39.63
DD-001886,2025-09-29 12:46:00,Delivered,97.02
DD-001887,2025-09-29 11:18:00,Delivered,59.74
DD-001888,2025-09-30 18:57:00,Delivered,60.32
DD-001889,2025-09-30 12:02:00,Delivered,36.03
DD-001890,2025-09-30 18:48:00,Delivered,19.63
DD-001891,2025-09-30 11:40:00,Delivered,28.67
DD-001892,2025-09-30 20:58:00,Delivered,32.81
DD-001893,2025-09-30 19:46:00,Delivered,33.9
DD-001894,2025-09-30 19:10:00,Delivered,28.49
DD-001895,2025-09-30 19:04:00,Delivered,26.59
DD-001896,2025-09-30 20:07:00,Delivered,54.33
DD-001897,2025-09-30 11:23:00,Delivered,23.77
DD-001898,2025-09-30 17:30:00,Delivered,25.4
DD-001899,2025-09-30 11:53:00,Delivered,79.55
DD-001900,2025-09-30 19:46:00,Delivered,54.8
DD-001901,2025-09-30 21:25:00,Delivered,48.94
DD-001902,2025-09-30 11:24:00,Delivered,44.8
DD-001903,2025-09-30 12:59:00,Delivered,53.88
DD-001904,2025-09-30 17:53:00,Delivered,34.17
DD-001905,2025-09-30 12:05:00,Delivered,44.99
DD-001906,2025-09-30 19:51:00,Delivered,25.35
DD-001907,2025-09-30 18:21:00,Delivered,32.76
DD-001908,2025-09-30 11:15:00,Delivered,26.19
DD-001909,2025-10-01 11:23:00,Delivered,35.07
DD-001910,2025-10-01 20:24:00,Delivered,23.44
DD-001911,2025-10-01 20:14:00,Delivered,81.73
DD-001912,2025-10-01 19:45:00,Delivered,62.23
DD-001913,2025-10-01 18:10:00,Delivered,31.99
DD-001914,2025-10-01 17:46:00,Delivered,36.11
DD-001915,2025-10-01 19:30:00,Delivered,50.14
DD-001916,2025-10-01 20:12:00,Delivered,51.25
DD-001917,2025-10-01 20:49:00,Delivered,33.71
DD-001918,2025-10-01 11:26:00,Delivered,52.76
DD-001919,2025-10-01 21:30:00,Delivered,53.79
DD-001920,2025-10-01 20:14:00,Delivered,37.17
DD-001921,2025-10-01 12:27:00,Delivered,24.3
DD-001922,2025-10-01 18:28:00,Delivered,43.97
DD-001923,2025-10-01 12:03:00,Delivered,57.7
DD-001924,2025-10-01 19:39:00,Delivered,33.06
DD-001925,2025-10-01 13:42:00,Delivered,42.15
DD-001926,2025-10-01 13:55:00,Delivered,59.62
DD-001927,2025-10-01 19:45:00,Delivered,29.93
DD-001928,2025-10-01 17:03:00,Delivered,36.55
DD-001929,2025-10-01 18:08:00,Delivered,58.8
DD-001930,2025-10-01 20:37:00,Delivered,48.71
DD-001931,2025-10-01 18:14:00,Delivered,58.33
DD-001932,2025-10-01 20:57:00,Delivered,26.04
DD-001933,2025-10-01 20:43:00,Delivered,43.64
DD-001934,2025-10-02 20:37:00,Delivered,57.01
DD-001935,2025-10-02 12:29:00,Delivered,39.97
DD-001936,2025-10-02 20:48:00,Delivered,71.59
DD-001937,2025-10-02 18:26:00,Delivered,58.41
DD-001938,2025-10-02 18:41:00,Delivered,36.53
DD-001939,2025-10-02 20:49:00,Delivered,27.3
DD-001940,2025-10-02 17:28:00,Delivered,51.02
DD-001941,2025-10-02 21:48:00,Delivered,48.11
DD-001942,2025-10-02 13:24:00,Delivered,43.24
DD-001943,2025-10-02 11:49:00,Delivered,28.61
DD-001944,2025-10-02 17:48:00,Delivered,20.08
DD-001945,2025-10-02 18:56:00,Delivered,33.93
DD-001946,2025-10-02 13:15:00,Delivered,26.87
DD-001947,2025-10-02 18:01:00,Delivered,31.14
DD-001948,2025-10-02 11:16:00,Delivered,31.84
DD-001949,2025-10-02 20:30:00,Delivered,58.02
DD-001950,2025-10-02 11:06:00,Delivered,22.29
DD-001951,2025-10-02 21:57:00,Delivered,44.11
DD-001952,2025-10-02 17:14:00,Delivered,45.61
DD-001953,2025-10-03 18:51:00,Delivered,46.9
DD-001954,2025-10-03 11:40:00,Delivered,41.75
DD-001955,2025-10-03 20:17:00,Delivered,30.97
DD-001956,2025-10-03 13:47:00,Delivered,43.47
DD-001957,2025-10-03 12:30:00,Delivered,54.31
DD-001958,2025-10-03 12:49:00,Delivered,17.6
DD-001959,2025-10-03 20:12:00,Delivered,42.08
DD-001960,2025-10-03 18:26:00,Delivered,50.93
DD-001961,2025-10-03 19:03:00,Delivered,37.0
DD-001962,2025-10-03 18:47:00,Delivered,57.53
DD-001963,2025-10-03 12:29:00,Delivered,35.75
DD-001964,2025-10-03 11:45:00,Delivered,22.77
DD-001965,2025-10-03 18:20:00,Delivered,22.84
DD-001966,2025-10-03 20:04:00,Delivered,40.71
DD-001967,2025-10-03 17:46:00,Delivered,37.1
DD-001968,2025-10-03 13:55:00,Delivered,48.13
DD-001969,2025-10-03 13:45:00,Delivered,62.66
DD-001970,2025-10-03 21:46:00,Delivered,28.91
DD-001971,2025-10-03 19:01:00,Delivered,56.06
DD-001972,2025-10-03 18:43:00,Delivered,50.37
DD-001973,2025-10-03 13:48:00,Delivered,23.96
DD-001974,2025-10-03 12:16:00,Delivered,62.37
DD-001975,2025-10-03 13:49:00,Delivered,44.34
DD-001976,2025-10-03 20:51:00,Delivered,27.1
DD-001977,2025-10-03 13:15:00,Delivered,34.75
DD-001978,2025-10-03 12:54:00,Delivered,63.68
DD-001979,2025-10-03 19:45:00,Delivered,58.88
DD-001980,2025-10-03 13:17:00,Delivered,35.5
DD-001981,2025-10-03 17:53:00,Delivered,35.14
DD-001982,2025-10-03 20:58:00,Delivered,31.88
DD-001983,2025-10-03 17:56:00,Delivered,58.82
DD-001984,2025-10-03 20:03:00,Delivered,49.56
DD-001985,2025-10-03 17:50:00,Delivered,51.37
DD-001986,2025-10-03 18:22:00,Delivered,36.7
DD-001987,2025-10-03 12:02:00,Delivered,51.86
DD-001988,2025-10-03 21:20:00,Delivered,13.86
DD-001989,2025-10-04 12:57:00,Delivered,47.21
DD-001990,2025-10-04 20:36:00,Delivered,50.52
DD-001991,2025-10-04 11:20:00,Delivered,31.85
DD-001992,2025-10-04 20:20:00,Delivered,29.71
DD-001993,2025-10-04 13:53:00,Delivered,28.54
DD-001994,2025-10-04 19:43:00,Delivered,32.44
DD-001995,2025-10-04 20:32:00,Delivered,29.72
DD-001996,2025-10-04 12:34:00,Delivered,59.63
DD-001997,2025-10-04 20:28:00,Delivered,62.9
DD-001998,2025-10-04 18:26:00,Delivered,40.83
DD-001999,2025-10-04 18:51:00,Delivered,41.84
DD-002000,2025-10-04 19:34:00,Delivered,42.06
DD-002001,2025-10-04 21:47:00,Delivered,53.29
DD-002002,2025-10-04 18:30:00,Delivered,64.41
DD-002003,2025-10-04 12:44:00,Delivered,37.35
DD-002004,2025-10-04 13:42:00,Delivered,40.88
DD-002005,2025-10-04 18:31:00,Delivered,45.14
DD-002006,2025-10-04 18:44:00,Delivered,84.64
DD-002007,2025-10-04 21:45:00,Delivered,45.57
DD-002008,2025-10-04 20:49:00,Delivered,43.01
DD-002009,2025-10-04 13:51:00,Delivered,47.1
DD-002010,2025-10-04 12:31:00,Delivered,44.26
DD-002011,2025-10-04 18:53:00,Delivered,30.73
DD-002012,2025-10-04 20:44:00,Delivered,41.02
DD-002013,2025-10-04 12:14:00,Delivered,38.35
DD-002014,2025-10-04 11:26:00,Delivered,82.72
DD-002015,2025-10-04 13:18:00,Delivered,38.94
DD-002016,2025-10-04 21:41:00,Delivered,25.51
DD-002017,2025-10-04 11:27:00,Delivered,68.64
DD-002018,2025-10-04 21:20:00,Delivered,30.43
DD-002019,2025-10-04 18:12:00,Delivered,49.41
DD-002020,2025-10-05 13:04:00,Delivered,61.65
DD-002021,2025-10-05 17:28:00,Delivered,45.49
DD-002022,2025-10-05 19:03:00,Delivered,56.69
DD-002023,2025-10-05 18:18:00,Delivered,21.93
DD-002024,2025-10-05 13:42:00,Delivered,21.49
DD-002025,2025-10-05 21:22:00,Delivered,43.5
DD-002026,2025-10-05 18:24:00,Delivered,35.39
DD-002027,2025-10-05 11:35:00,Delivered,70.63
DD-002028,2025-10-05 19:24:00,Delivered,40.03
DD-002029,2025-10-05 17:14:00,Delivered,36.4
DD-002030,2025-10-05 18:23:00,Delivered,37.37
DD-002031,2025-10-05 17:08:00,Delivered,59.31
DD-002032,2025-10-05 12:49:00,Delivered,51.8
DD-002033,2025-10-05 18:10:00,Delivered,56.64
DD-002034,2025-10-05 18:43:00,Delivered,37.69
DD-002035,2025-10-05 18:31:00,Delivered,30.09
DD-002036,2025-10-05 17:04:00,Delivered,25.43
DD-002037,2025-10-05 12:13:00,Delivered,49.02
DD-002038,2025-10-05 12:49:00,Delivered,35.32
DD-002039,2025-10-05 17:32:00,Delivered,40.32
DD-002040,2025-10-05 12:10:00,Delivered,40.85
DD-002041,2025-10-05 17:28:00,Delivered,22.93
DD-002042,2025-10-05 18:17:00,Delivered,32.99
DD-002043,2025-10-05 17:54:00,Delivered,28.23
DD-002044,2025-10-05 17:01:00,Delivered,32.21
DD-002045,2025-10-05 11:55:00,Delivered,60.6
DD-002046,2025-10-06 21:36:00,Delivered,49.55
DD-002047,2025-10-06 19:45:00,Delivered,88.17
DD-002048,2025-10-06 20:09:00,Delivered,30.24
DD-002049,2025-10-06 17:18:00,Delivered,79.18
DD-002050,2025-10-06 19:07:00,Delivered,27.25
DD-002051,2025-10-06 18:12:00,Delivered,39.3
DD-002052,2025-10-06 13:35:00,Delivered,42.61
DD-002053,2025-10-06 12:21:00,Delivered,48.15
DD-002054,2025-10-06 13:19:00,Delivered,52.45
DD-002055,2025-10-06 20:21:00,Delivered,27.26
DD-002056,2025-10-06 11:46:00,Delivered,57.96
DD-002057,2025-10-06 12:44:00,Delivered,17.46
DD-002058,2025-10-06 17:49:00,Delivered,48.68
DD-002059,2025-10-06 21:24:00,Delivered,26.59
DD-002060,2025-10-06 19:21:00,Delivered,51.78
DD-002061,2025-10-07 12:32:00,Delivered,28.66
DD-002062,2025-10-07 11:53:00,Delivered,61.79
DD-002063,2025-10-07 17:50:00,Delivered,45.81
DD-002064,2025-10-07 12:58:00,Delivered,79.6
DD-002065,2025-10-07 12:13:00,Delivered,53.62
DD-002066,2025-10-07 17:01:00,Delivered,34.85
DD-002067,2025-10-07 18:34:00,Delivered,54.89
DD-002068,2025-10-07 19:16:00,Delivered,20.8
DD-002069,2025-10-07 18:48:00,Delivered,29.93
DD-002070,2025-10-07 19:08:00,Delivered,31.96
DD-002071,2025-10-07 13:32:00,Delivered,30.34
DD-002072,2025-10-07 19:51:00,Delivered,38.82
DD-002073,2025-10-07 18:59:00,Delivered,68.21
DD-002074,2025-10-07 21:39:00,Delivered,44.36
DD-002075,2025-10-07 20:54:00,Delivered,41.7
DD-002076,2025-10-07 19:01:00,Delivered,35.17
DD-002077,2025-10-07 20:45:00,Delivered,65.65
DD-002078,2025-10-07 20:55:00,Delivered,27.06
DD-002079,2025-10-07 12:15:00,Delivered,54.55
DD-002080,2025-10-08 12:54:00,Delivered,25.67
DD-002081,2025-10-08 20:33:00,Delivered,48.56
DD-002082,2025-10-08 12:28:00,Delivered,25.38
DD-002083,2025-10-08 13:04:00,Delivered,26.34
DD-002084,2025-10-08 20:08:00,Delivered,33.53
DD-002085,2025-10-08 13:39:00,Delivered,55.99
DD-002086,2025-10-08 13:58:00,Delivered,27.42
DD-002087,2025-10-08 18:47:00,Delivered,25.63
DD-002088,2025-10-08 19:37:00,Delivered,38.8
DD-002089,2025-10-08 20:20:00,Delivered,55.86
DD-002090,2025-10-08 17:36:00,Delivered,35.31
DD-002091,2025-10-08 13:29:00,Delivered,91.5
DD-002092,2025-10-08 21:41:00,Delivered,56.37
DD-002093,2025-10-08 18:22:00,Delivered,27.68
DD-002094,2025-10-08 19:12:00,Delivered,35.15
DD-002095,2025-10-08 20:00:00,Delivered,93.48
DD-002096,2025-10-08 20:14:00,Delivered,48.13
DD-002097,2025-10-08 20:22:00,Delivered,84.91
DD-002098,2025-10-08 11:10:00,Delivered,33.65
DD-002099,2025-10-08 11:34:00,Delivered,59.56
DD-002100,2025-10-09 20:21:00,Delivered,41.64
DD-002101,2025-10-09 19:54:00,Delivered,23.63
DD-002102,2025-10-09 20:32:00,Delivered,48.19
DD-002103,2025-10-09 12:32:00,Delivered,16.53
DD-002104,2025-10-09 21:37:00,Delivered,71.38
DD-002105,2025-10-09 19:14:00,Delivered,35.09
DD-002106,2025-10-09 18:35:00,Delivered,57.73
DD-002107,2025-10-09 20:19:00,Delivered,43.57
DD-002108,2025-10-09 13:19:00,Delivered,23.0
DD-002109,2025-10-09 12:24:00,Delivered,23.47
DD-002110,2025-10-09 17:07:00,Delivered,52.94
DD-002111,2025-10-09 18:13:00,Delivered,75.56
DD-002112,2025-10-09 13:17:00,Delivered,37.22
DD-002113,2025-10-09 18:43:00,Delivered,39.06
DD-002114,2025-10-09 20:53:00,Delivered,69.8
DD-002115,2025-10-09 12:51:00,Delivered,30.81
DD-002116,2025-10-09 11:02:00,Delivered,41.94
DD-002117,2025-10-09 19:00:00,Delivered,62.93
DD-002118,2025-10-09 20:23:00,Delivered,71.19
DD-002119,2025-10-10 20:57:00,Delivered,32.15
DD-002120,2025-10-10 11:45:00,Delivered,44.56
DD-002121,2025-10-10 12:01:00,Delivered,42.57
DD-002122,2025-10-10 19:45:00,Delivered,39.96
DD-002123,2025-10-10 17:59:00,Delivered,64.78
DD-002124,2025-10-10 17:30:00,Delivered,58.2
DD-002125,2025-10-10 20:27:00,Delivered,20.79
DD-002126,2025-10-10 20:19:00,Delivered,48.67
DD-002127,2025-10-10 18:42:00,Delivered,35.91
DD-002128,2025-10-10 20:22:00,Delivered,37.83
DD-002129,2025-10-10 20:07:00,Delivered,34.44
DD-002130,2025-10-10 20:01:00,Delivered,78.96
DD-002131,2025-10-10 19:40:00,Delivered,100.72
DD-002132,2025-10-10 20:04:00,Delivered,40.41
DD-002133,2025-10-10 19:41:00,Delivered,62.43
DD-002134,2025-10-10 19:05:00,Delivered,22.58
DD-002135,2025-10-10 12:43:00,Delivered,28.03
DD-002136,2025-10-10 13:22:00,Delivered,43.26
DD-002137,2025-10-10 13:04:00,Delivered,43.77
DD-002138,2025-10-10 12:47:00,Delivered,49.64
DD-002139,2025-10-10 17:09:00,Delivered,61.36
DD-002140,2025-10-10 11:14:00,Delivered,31.06
DD-002141,2025-10-10 12:57:00,Delivered,52.85
DD-002142,2025-10-10 19:36:00,Delivered,37.58
DD-002143,2025-10-10 17:45:00,Delivered,24.62
DD-002144,2025-10-10 20:53:00,Delivered,64.63
DD-002145,2025-10-10 11:44:00,Delivered,58.98
DD-002146,2025-10-11 20:07:00,Delivered,48.26
DD-002147,2025-10-11 17:19:00,Delivered,43.44
DD-002148,2025-10-11 18:55:00,Delivered,67.46
DD-002149,2025-10-11 21:41:00,Delivered,38.2
DD-002150,2025-10-11 21:18:00,Delivered,49.32
DD-002151,2025-10-11 18:25:00,Delivered,64.45
DD-002152,2025-10-11 18:17:00,Delivered,54.1
DD-002153,2025-10-11 17:38:00,Delivered,41.59
DD-002154,2025-10-11 20:27:00,Delivered,52.37
DD-002155,2025-10-11 12:35:00,Delivered,72.18
DD-002156,2025-10-11 18:08:00,Delivered,45.84
DD-002157,2025-10-11 20:19:00,Delivered,26.54
DD-002158,2025-10-11 21:40:00,Delivered,50.99
DD-002159,2025-10-11 19:44:00,Delivered,30.62
DD-002160,2025-10-11 21:32:00,Delivered,68.36
DD-002161,2025-10-11 20:59:00,Delivered,45.4
DD-002162,2025-10-11 21:37:00,Delivered,49.65
DD-002163,2025-10-11 19:34:00,Delivered,39.51
DD-002164,2025-10-11 19:45:00,Delivered,51.98
DD-002165,2025-10-11 11:16:00,Delivered,28.95
DD-002166,2025-10-11 11:53:00,Delivered,26.96
DD-002167,2025-10-11 18:50:00,Delivered,51.96
DD-002168,2025-10-11 18:11:00,Delivered,37.88
DD-002169,2025-10-11 20:41:00,Delivered,41.26
DD-002170,2025-10-11 19:31:00,Delivered,49.17
DD-002171,2025-10-11 21:20:00,Delivered,21.88
DD-002172,2025-10-11 12:09:00,Delivered,41.21
DD-002173,2025-10-11 20:45:00,Delivered,39.7
DD-002174,2025-10-11 21:48:00,Delivered,26.31
DD-002175,2025-10-12 17:52:00,Delivered,48.91
DD-002176,2025-10-12 12:50:00,Delivered,48.29
DD-002177,2025-10-12 20:32:00,Delivered,36.8
DD-002178,2025-10-12 17:55:00,Delivered,31.45
DD-002179,2025-10-12 12:21:00,Delivered,44.63
DD-002180,2025-10-12 17:17:00,Delivered,93.05
DD-002181,2025-10-12 12:27:00,Delivered,27.91
DD-002182,2025-10-12 18:40:00,Delivered,37.8
DD-002183,2025-10-12 12:48:00,Delivered,18.67
DD-002184,2025-10-12 12:06:00,Delivered,50.55
DD-002185,2025-10-12 12:23:00,Delivered,36.74
DD-002186,2025-10-12 19:13:00,Delivered,52.48
DD-002187,2025-10-12 19:27:00,Delivered,53.74
DD-002188,2025-10-12 11:01:00,Delivered,50.97
DD-002189,2025-10-12 11:58:00,Delivered,58.93
DD-002190,2025-10-12 11:28:00,Delivered,56.84
DD-002191,2025-10-12 13:58:00,Delivered,41.31
DD-002192,2025-10-12 20:20:00,Delivered,48.24
DD-002193,2025-10-12 17:24:00,Delivered,23.45
DD-002194,2025-10-12 18:48:00,Delivered,71.52
DD-002195,2025-10-12 11:07:00,Delivered,33.8
DD-002196,2025-10-13 11:28:00,Delivered,42.41
DD-002197,2025-10-13 21:03:00,Delivered,46.41
DD-002198,2025-10-13 12:29:00,Delivered,45.43
DD-002199,2025-10-13 20:18:00,Delivered,78.36
DD-002200,2025-10-13 19:19:00,Delivered,23.44
DD-002201,2025-10-13 21:03:00,Delivered,35.41
DD-002202,2025-10-13 21:21:00,Delivered,32.8
DD-002203,2025-10-13 20:15:00,Delivered,44.06
DD-002204,2025-10-13 17:11:00,Delivered,83.96
DD-002205,2025-10-13 17:55:00,Delivered,32.62
DD-002206,2025-10-13 17:58:00,Delivered,30.99
DD-002207,2025-10-13 17:55:00,Delivered,27.09
DD-002208,2025-10-13 12:05:00,Delivered,38.46
DD-002209,2025-10-13 18:18:00,Delivered,28.09
DD-002210,2025-10-13 18:02:00,Delivered,39.1
DD-002211,2025-10-13 17:06:00,Delivered,69.21
DD-002212,2025-10-13 18:36:00,Delivered,29.67
DD-002213,2025-10-13 21:56:00,Delivered,17.19
