Check Number,Opened At,Order Type,Check Total
003981,2025-09-05 14:55:48,Dine-In,63.64
003982,2025-09-05 14:58:15,Dine-In,45.99
003983,2025-09-05 15:16:39,Dine-In,47.48
003984,2025-09-05 15:29:58,Dine-In,46.24
003985,2025-09-05 15:53:39,Dine-In,38.01
003986,2025-09-05 15:55:58,Dine-In,109.55
003987,2025-09-05 16:11:55,Dine-In,125.21
003988,2025-09-05 17:03:08,Dine-In,37.92
003989,2025-09-05 17:17:54,Dine-In,44.26
003990,2025-09-05 17:23:51,Dine-In,95.38
003991,2025-09-05 17:26:41,Dine-In,209.09
003992,2025-09-05 17:33:55,Dine-In,135.31
003993,2025-09-05 17:34:10,Dine-In,200.2
003994,2025-09-05 17:36:13,Dine-In,57.21
003995,2025-09-05 17:36:48,Dine-In,114.44
003996,2025-09-05 17:48:08,Dine-In,78.08
003997,2025-09-05 17:48:15,Dine-In,80.45
003998,2025-09-05 17:55:26,Dine-In,92.15
003999,2025-09-05 17:57:35,Dine-In,147.38
004000,2025-09-05 17:58:18,Dine-In,85.32
004001,2025-09-05 18:03:29,Dine-In,167.32
004002,2025-09-05 18:04:30,Dine-In,105.71
004003,2025-09-05 18:05:40,Dine-In,31.52
004004,2025-09-05 18:07:16,Dine-In,542.27
004005,2025-09-05 18:12:56,Dine-In,90.86
004006,2025-09-05 18:13:13,Dine-In,185.57
004007,2025-09-05 18:13:16,Dine-In,71.37
004008,2025-09-05 18:14:57,Dine-In,85.16
004009,2025-09-05 18:24:50,Dine-In,55.75
004010,2025-09-05 18:27:46,Dine-In,115.36
004011,2025-09-05 18:28:54,Dine-In,163.43
004012,2025-09-05 18:29:41,Dine-In,298.32
004013,2025-09-05 18:30:54,Dine-In,64.78
004014,2025-09-05 18:31:31,Dine-In,41.15
004015,2025-09-05 18:35:29,Dine-In,32.56
004016,2025-09-05 18:36:07,Dine-In,52.05
004017,2025-09-05 18:38:46,Dine-In,97.08
004018,2025-09-05 18:41:07,Dine-In,156.63
004019,2025-09-05 18:42:28,Dine-In,114.76
004020,2025-09-05 18:42:58,Dine-In,65.51
004021,2025-09-05 18:46:47,Dine-In,48.63
004022,2025-09-05 18:47:03,Dine-In,90.3
004023,2025-09-05 18:48:47,Dine-In,145.13
004024,2025-09-05 18:59:30,Dine-In,42.61
004025,2025-09-05 19:00:02,Dine-In,140.17
004026,2025-09-05 19:03:41,Dine-In,617.53
004027,2025-09-05 19:09:30,Dine-In,163.23
004028,2025-09-05 19:09:43,Dine-In,45.26
004029,2025-09-05 19:10:45,Dine-In,47.22
004030,2025-09-05 19:15:02,Dine-In,199.43
004031,2025-09-05 19:16:10,Dine-In,212.97
004032,2025-09-05 19:16:34,Dine-In,50.18
004033,2025-09-05 19:22:47,Dine-In,48.25
004034,2025-09-05 19:25:26,Dine-In,31.33
004035,2025-09-05 19:30:26,Dine-In,127.68
004036,2025-09-05 19:33:09,Dine-In,102.89
004037,2025-09-05 19:39:32,Dine-In,92.76
004038,2025-09-05 19:40:38,Dine-In,165.38
004039,2025-09-05 19:40:46,Dine-In,101.85
004040,2025-09-05 19:42:08,Dine-In,92.77
004041,2025-09-05 19:46:52,Dine-In,221.57
004042,2025-09-05 19:58:45,Dine-In,48.46
004043,2025-09-05 20:01:25,Dine-In,196.34
004044,2025-09-05 20:04:31,Dine-In,94.78
004045,2025-09-05 20:04:32,Dine-In,72.86
004046,2025-09-05 20:05:43,Dine-In,138.78
004047,2025-09-05 20:06:50,Dine-In,124.66
004048,2025-09-05 20:08:18,Dine-In,67.45
004049,2025-09-05 20:08:20,Dine-In,67.22
004050,2025-09-05 20:10:43,Dine-In,91.67
004051,2025-09-05 20:11:59,Dine-In,52.66
004052,2025-09-05 20:14:40,Dine-In,39.49
004053,2025-09-05 20:27:08,Dine-In,81.53
004054,2025-09-05 20:34:36,Dine-In,103.18
004055,2025-09-05 20:36:24,Dine-In,86.54
004056,2025-09-05 20:59:14,Dine-In,46.48
004057,2025-09-05 21:07:27,Dine-In,141.31
004058,2025-09-05 21:08:48,Dine-In,138.81
004059,2025-09-05 21:13:03,Dine-In,126.96
004060,2025-09-05 21:13:36,Dine-In,213.89
004061,2025-09-05 21:23:10,Dine-In,33.81
004062,2025-09-05 21:25:44,Dine-In,95.08
004063,2025-09-05 21:30:30,Dine-In,137.65
004064,2025-09-05 21:37:14,Dine-In,308.67
004065,2025-09-05 21:41:13,Dine-In,60.46
004066,2025-09-05 21:42:49,Dine-In,52.53
004067,2025-09-05 21:46:29,Dine-In,59.54
004068,2025-09-05 21:51:33,Dine-In,111.53
004069,2025-09-06 11:12:45,Dine-In,54.45
004070,2025-09-06 11:30:37,Dine-In,92.63
004071,2025-09-06 12:18:18,Dine-In,27.3
004072,2025-09-06 12:19:49,Dine-In,183.56
004073,2025-09-06 12:40:55,Dine-In,282.54
004074,2025-09-06 12:43:15,Dine-In,101.49
004075,2025-09-06 12:43:21,Dine-In,69.27
004076,2025-09-06 12:52:33,Dine-In,189.87
004077,2025-09-06 12:52:52,Dine-In,53.6
004078,2025-09-06 13:08:58,Dine-In,64.62
004079,2025-09-06 13:09:25,Dine-In,118.77
004080,2025-09-06 13:20:00,Dine-In,171.28
004081,2025-09-06 13:28:42,Dine-In,131.69
004082,2025-09-06 13:32:40,Dine-In,113.87
004083,2025-09-06 13:37:41,Dine-In,197.31
004084,2025-09-06 13:55:24,Dine-In,107.16
004085,2025-09-06 13:57:23,Dine-In,551.26
004086,2025-09-06 14:29:52,Dine-In,260.44
004087,2025-09-06 14:40:02,Dine-In,69.56
004088,2025-09-06 14:46:04,Dine-In,52.53
004089,2025-09-06 14:57:04,Dine-In,141.8
004090,2025-09-06 15:12:21,Dine-In,37.87
004091,2025-09-06 15:44:18,Dine-In,62.9
004092,2025-09-06 15:45:58,Dine-In,109.32
004093,2025-09-06 15:52:13,Dine-In,52.24
004094,2025-09-06 16:17:43,Dine-In,46.63
004095,2025-09-06 16:36:23,Dine-In,38.63
004096,2025-09-06 16:40:24,Dine-In,191.64
004097,2025-09-06 16:42:20,Dine-In,193.28
004098,2025-09-06 17:00:05,Dine-In,83.36
004099,2025-09-06 17:00:23,Dine-In,36.32
004100,2025-09-06 17:02:01,Dine-In,170.71
004101,2025-09-06 17:03:39,Dine-In,57.27
004102,2025-09-06 17:03:46,Dine-In,88.88
004103,2025-09-06 17:04:47,Dine-In,97.85
004104,2025-09-06 17:04:50,Dine-In,113.48
004105,2025-09-06 17:05:00,Dine-In,25.0
004106,2025-09-06 17:13:34,Dine-In,40.37
004107,2025-09-06 17:13:37,Dine-In,100.5
004108,2025-09-06 17:14:02,Dine-In,132.02
004109,2025-09-06 17:22:39,Dine-In,109.32
004110,2025-09-06 17:23:49,Dine-In,83.16
004111,2025-09-06 17:27:43,Dine-In,261.24
004112,2025-09-06 17:28:02,Dine-In,213.63
004113,2025-09-06 17:43:32,Dine-In,38.5
004114,2025-09-06 17:44:04,Dine-In,32.2
004115,2025-09-06 17:44:18,Dine-In,57.6
004116,2025-09-06 17:45:14,Dine-In,99.03
004117,2025-09-06 17:51:24,Dine-In,98.97
004118,2025-09-06 17:52:40,Dine-In,37.45
004119,2025-09-06 17:54:34,Dine-In,205.51
004120,2025-09-06 17:59:21,Dine-In,54.11
004121,2025-09-06 17:59:53,Dine-In,43.42
004122,2025-09-06 18:01:24,Dine-In,130.26
004123,2025-09-06 18:05:27,Dine-In,44.73
004124,2025-09-06 18:07:17,Dine-In,70.43
004125,2025-09-06 18:11:06,Dine-In,179.61
004126,2025-09-06 18:12:22,Dine-In,89.52
004127,2025-09-06 18:13:48,Dine-In,67.69
004128,2025-09-06 18:13:59,Dine-In,124.59
004129,2025-09-06 18:16:04,Dine-In,367.42
004130,2025-09-06 18:17:39,Dine-In,166.09
004131,2025-09-06 18:18:01,Dine-In,81.73
004132,2025-09-06 18:20:24,Dine-In,64.61
004133,2025-09-06 18:30:48,Dine-In,243.76
004134,2025-09-06 18:36:35,Dine-In,108.01
004135,2025-09-06 18:37:12,Dine-In,98.97
004136,2025-09-06 18:38:10,Dine-In,177.44
004137,2025-09-06 18:38:13,Dine-In,225.23
004138,2025-09-06 18:42:42,Dine-In,259.88
004139,2025-09-06 18:43:54,Dine-In,62.33
004140,2025-09-06 18:47:10,Dine-In,196.2
004141,2025-09-06 18:47:54,Dine-In,326.51
004142,2025-09-06 18:49:56,Dine-In,149.07
004143,2025-09-06 18:51:22,Dine-In,225.64
004144,2025-09-06 18:57:22,Dine-In,62.84
004145,2025-09-06 18:57:34,Dine-In,64.24
004146,2025-09-06 19:02:45,Dine-In,116.5
004147,2025-09-06 19:05:26,Dine-In,142.56
004148,2025-09-06 19:06:02,Dine-In,172.46
004149,2025-09-06 19:07:38,Dine-In,177.58
004150,2025-09-06 19:09:35,Dine-In,79.0
004151,2025-09-06 19:10:07,Dine-In,92.15
004152,2025-09-06 19:13:04,Dine-In,74.61
004153,2025-09-06 19:16:19,Dine-In,79.04
004154,2025-09-06 19:19:24,Dine-In,57.11
004155,2025-09-06 19:24:18,Dine-In,164.04
004156,2025-09-06 19:36:38,Dine-In,155.42
004157,2025-09-06 19:40:28,Dine-In,98.72
004158,2025-09-06 19:40:38,Dine-In,110.84
004159,2025-09-06 19:42:59,Dine-In,431.76
004160,2025-09-06 19:51:17,Dine-In,225.69
004161,2025-09-06 19:53:30,Dine-In,84.93
004162,2025-09-06 19:54:40,Dine-In,170.63
004163,2025-09-06 19:56:03,Dine-In,209.2
004164,2025-09-06 20:11:50,Dine-In,29.44
004165,2025-09-06 20:14:58,Dine-In,116.62
004166,2025-09-06 20:16:44,Dine-In,62.96
004167,2025-09-06 20:17:12,Dine-In,193.28
004168,2025-09-06 20:17:31,Dine-In,190.74
004169,2025-09-06 20:26:45,Dine-In,202.23
004170,2025-09-06 20:27:54,Dine-In,97.57
004171,2025-09-06 20:30:22,Dine-In,163.55
004172,2025-09-06 20:30:36,Dine-In,141.49
004173,2025-09-06 20:31:00,Dine-In,112.89
004174,2025-09-06 20:32:09,Dine-In,54.63
004175,2025-09-06 20:33:45,Dine-In,100.28
004176,2025-09-06 20:41:10,Dine-In,40.99
004177,2025-09-06 20:45:45,Dine-In,41.64
004178,2025-09-06 20:56:26,Dine-In,226.48
004179,2025-09-06 20:59:21,Dine-In,44.95
004180,2025-09-06 21:06:16,Dine-In,71.62
004181,2025-09-06 21:09:55,Dine-In,200.29
004182,2025-09-06 21:11:08,Dine-In,58.54
004183,2025-09-06 21:20:12,Dine-In,131.41
004184,2025-09-06 21:27:42,Dine-In,73.68
004185,2025-09-06 21:29:22,Dine-In,51.26
004186,2025-09-06 21:29:36,Dine-In,36.28
004187,2025-09-06 21:37:30,Dine-In,145.06
004188,2025-09-06 21:38:04,Dine-In,47.29
004189,2025-09-06 21:41:57,Dine-In,117.34
004190,2025-09-06 21:50:04,Dine-In,198.75
004191,2025-09-06 21:51:25,Dine-In,133.81
004192,2025-09-06 21:57:12,Dine-In,59.09
004193,2025-09-07 11:20:43,Dine-In,53.88
004194,2025-09-07 11:54:46,Dine-In,48.35
004195,2025-09-07 12:15:21,Dine-In,56.43
004196,2025-09-07 12:20:01,Dine-In,36.52
004197,2025-09-07 12:25:56,Dine-In,104.13
004198,2025-09-07 12:43:28,Dine-In,61.98
004199,2025-09-07 12:44:16,Dine-In,140.98
004200,2025-09-07 13:20:17,Dine-In,153.4
004201,2025-09-07 13:23:22,Dine-In,62.62
004202,2025-09-07 13:26:01,Dine-In,99.68
004203,2025-09-07 13:30:28,Dine-In,105.39
004204,2025-09-07 14:00:43,Dine-In,115.36
004205,2025-09-07 14:52:51,Dine-In,58.61
004206,2025-09-07 15:54:12,Dine-In,60.34
004207,2025-09-07 16:09:09,Dine-In,148.85
004208,2025-09-07 16:47:10,Dine-In,80.09
004209,2025-09-07 16:52:42,Dine-In,115.6
004210,2025-09-07 16:57:14,Dine-In,109.18
004211,2025-09-07 17:01:21,Dine-In,239.2
004212,2025-09-07 17:03:07,Dine-In,228.56
004213,2025-09-07 17:03:38,Dine-In,37.26
004214,2025-09-07 17:04:48,Dine-In,188.16
004215,2025-09-07 17:06:01,Dine-In,279.17
004216,2025-09-07 17:09:48,Dine-In,116.62
004217,2025-09-07 17:13:43,Dine-In,41.73
004218,2025-09-07 17:20:52,Dine-In,123.14
004219,2025-09-07 17:21:28,Dine-In,35.6
004220,2025-09-07 17:34:40,Dine-In,525.96
004221,2025-09-07 17:39:57,Dine-In,31.3
004222,2025-09-07 17:53:07,Dine-In,60.32
004223,2025-09-07 17:55:11,Dine-In,177.15
004224,2025-09-07 17:56:03,Dine-In,103.64
004225,2025-09-07 18:08:24,Dine-In,178.55
004226,2025-09-07 18:14:53,Dine-In,108.9
004227,2025-09-07 18:28:38,Dine-In,168.32
004228,2025-09-07 18:34:45,Dine-In,202.31
004229,2025-09-07 18:43:24,Dine-In,59.76
004230,2025-09-07 18:56:14,Dine-In,48.13
004231,2025-09-07 19:00:39,Dine-In,167.26
004232,2025-09-07 19:17:54,Dine-In,173.89
004233,2025-09-07 19:18:06,Dine-In,115.95
004234,2025-09-07 19:23:22,Dine-In,121.36
004235,2025-09-07 19:24:39,Dine-In,49.1
004236,2025-09-07 19:30:25,Dine-In,91.44
004237,2025-09-07 19:31:19,Dine-In,48.39
004238,2025-09-07 19:34:05,Dine-In,187.74
004239,2025-09-07 19:34:37,Dine-In,59.65
004240,2025-09-07 19:42:48,Dine-In,46.59
004241,2025-09-07 19:43:44,Dine-In,165.58
004242,2025-09-07 19:53:55,Dine-In,76.53
004243,2025-09-07 19:54:09,Dine-In,199.57
004244,2025-09-07 19:56:36,Dine-In,242.31
004245,2025-09-07 20:15:40,Dine-In,40.66
004246,2025-09-07 20:43:53,Dine-In,40.51
004247,2025-09-07 20:46:00,Dine-In,202.68
004248,2025-09-07 20:46:37,Dine-In,62.37
004249,2025-09-07 20:51:46,Dine-In,141.46
004250,2025-09-07 21:05:20,Dine-In,36.45
004251,2025-09-07 21:08:15,Dine-In,257.18
004252,2025-09-07 21:38:07,Dine-In,76.74
004253,2025-09-07 21:48:49,Dine-In,162.59
004254,2025-09-08 11:21:09,Dine-In,33.33
004255,2025-09-08 11:30:35,Dine-In,42.62
004256,2025-09-08 12:00:34,Dine-In,37.83
004257,2025-09-08 12:20:30,Dine-In,42.49
004258,2025-09-08 12:26:52,Dine-In,52.41
004259,2025-09-08 12:28:37,Dine-In,105.03
004260,2025-09-08 12:40:23,Dine-In,112.49
004261,2025-09-08 13:14:01,Dine-In,46.96
004262,2025-09-08 13:20:39,Dine-In,224.21
004263,2025-09-08 13:24:46,Dine-In,164.01
004264,2025-09-08 13:26:39,Dine-In,123.02
004265,2025-09-08 13:27:13,Dine-In,160.66
004266,2025-09-08 13:47:52,Dine-In,52.78
004267,2025-09-08 13:48:53,Dine-In,41.81
004268,2025-09-08 14:35:33,Dine-In,81.71
004269,2025-09-08 15:21:33,Dine-In,94.91
004270,2025-09-08 15:22:33,Dine-In,75.8
004271,2025-09-08 15:37:10,Dine-In,56.45
004272,2025-09-08 16:37:17,Dine-In,250.75
004273,2025-09-08 16:49:49,Dine-In,272.62
004274,2025-09-08 16:59:28,Dine-In,33.44
004275,2025-09-08 17:01:16,Dine-In,86.87
004276,2025-09-08 17:30:31,Dine-In,138.07
004277,2025-09-08 17:37:38,Dine-In,55.15
004278,2025-09-08 17:42:25,Dine-In,105.43
004279,2025-09-08 17:45:38,Dine-In,96.28
004280,2025-09-08 17:46:37,Dine-In,126.84
004281,2025-09-08 17:56:40,Dine-In,69.3
004282,2025-09-08 18:00:50,Dine-In,165.68
004283,2025-09-08 18:04:45,Dine-In,85.32
004284,2025-09-08 18:09:19,Dine-In,60.91
004285,2025-09-08 18:10:10,Dine-In,144.78
004286,2025-09-08 18:27:35,Dine-In,57.48
004287,2025-09-08 18:36:03,Dine-In,189.31
004288,2025-09-08 18:38:18,Dine-In,193.73
004289,2025-09-08 18:41:09,Dine-In,51.34
004290,2025-09-08 18:41:42,Dine-In,158.86
004291,2025-09-08 19:07:48,Dine-In,35.17
004292,2025-09-08 19:23:47,Dine-In,52.87
004293,2025-09-08 19:31:31,Dine-In,49.16
004294,2025-09-08 19:31:55,Dine-In,32.19
004295,2025-09-08 19:39:13,Dine-In,72.41
004296,2025-09-08 19:39:48,Dine-In,261.88
004297,2025-09-08 20:01:28,Dine-In,39.64
004298,2025-09-08 20:17:16,Dine-In,85.27
004299,2025-09-08 20:23:41,Dine-In,145.0
004300,2025-09-08 20:42:16,Dine-In,64.87
004301,2025-09-08 20:44:04,Dine-In,56.96
004302,2025-09-08 20:57:33,Dine-In,89.94
004303,2025-09-08 21:14:34,Dine-In,110.2
004304,2025-09-08 21:15:03,Dine-In,81.97
004305,2025-09-08 21:24:19,Dine-In,186.34
004306,2025-09-08 21:35:04,Dine-In,85.56
004307,2025-09-09 11:09:08,Dine-In,228.83
004308,2025-09-09 11:16:38,Dine-In,33.93
004309,2025-09-09 11:17:11,Dine-In,77.06
004310,2025-09-09 11:51:15,Dine-In,131.19
004311,2025-09-09 12:22:17,Dine-In,150.6
004312,2025-09-09 12:36:36,Dine-In,213.15
004313,2025-09-09 12:53:32,Dine-In,100.92
004314,2025-09-09 13:01:54,Dine-In,115.71
004315,2025-09-09 13:09:29,Dine-In,199.11
004316,2025-09-09 13:16:06,Dine-In,95.81
004317,2025-09-09 13:33:50,Dine-In,42.8
004318,2025-09-09 13:48:45,Dine-In,130.0
004319,2025-09-09 13:59:23,Dine-In,46.02
004320,2025-09-09 14:11:00,Dine-In,69.48
004321,2025-09-09 14:30:31,Dine-In,42.46
004322,2025-09-09 14:52:34,Dine-In,45.15
004323,2025-09-09 14:57:54,Dine-In,37.13
004324,2025-09-09 15:09:25,Dine-In,90.92
004325,2025-09-09 15:17:57,Dine-In,31.36
004326,2025-09-09 16:00:08,Dine-In,95.4
004327,2025-09-09 16:03:11,Dine-In,40.04
004328,2025-09-09 16:10:51,Dine-In,185.25
004329,2025-09-09 17:02:18,Dine-In,145.35
004330,2025-09-09 17:03:05,Dine-In,114.86
004331,2025-09-09 17:05:42,Dine-In,136.21
004332,2025-09-09 17:11:02,Dine-In,283.38
004333,2025-09-09 17:23:43,Dine-In,58.54
004334,2025-09-09 17:29:57,Dine-In,106.08
004335,2025-09-09 17:40:17,Dine-In,123.84
004336,2025-09-09 17:42:48,Dine-In,40.26
004337,2025-09-09 17:42:50,Dine-In,231.81
004338,2025-09-09 18:06:02,Dine-In,133.58
004339,2025-09-09 18:10:25,Dine-In,169.4
004340,2025-09-09 18:11:22,Dine-In,135.5
004341,2025-09-09 18:12:50,Dine-In,62.7
004342,2025-09-09 18:17:51,Dine-In,58.49
004343,2025-09-09 18:48:48,Dine-In,155.89
004344,2025-09-09 18:53:31,Dine-In,208.34
004345,2025-09-09 19:06:27,Dine-In,214.06
004346,2025-09-09 19:13:20,Dine-In,34.4
004347,2025-09-09 19:18:01,Dine-In,74.44
004348,2025-09-09 19:18:36,Dine-In,55.32
004349,2025-09-09 19:42:35,Dine-In,214.53
004350,2025-09-09 19:47:00,Dine-In,100.13
004351,2025-09-09 19:50:31,Dine-In,38.56
004352,2025-09-09 19:57:18,Dine-In,122.33
004353,2025-09-09 20:06:09,Dine-In,186.89
004354,2025-09-09 20:06:09,Dine-In,30.5
004355,2025-09-09 20:14:38,Dine-In,144.15
004356,2025-09-09 20:23:11,Dine-In,78.34
004357,2025-09-09 20:25:25,Dine-In,96.01
004358,2025-09-09 20:28:50,Dine-In,41.2
004359,2025-09-09 20:32:59,Dine-In,161.35
004360,2025-09-09 20:42:07,Dine-In,52.29
004361,2025-09-09 20:48:53,Dine-In,125.82
004362,2025-09-09 21:08:30,Dine-In,743.2
004363,2025-09-09 21:13:13,Dine-In,36.48
004364,2025-09-09 21:24:00,Dine-In,102.73
004365,2025-09-09 21:35:43,Dine-In,180.36
004366,2025-09-09 21:51:29,Dine-In,60.97
004367,2025-09-10 12:27:02,Dine-In,215.15
004368,2025-09-10 12:27:47,Dine-In,67.84
004369,2025-09-10 13:51:40,Dine-In,184.2
004370,2025-09-10 13:54:37,Dine-In,44.67
004371,2025-09-10 14:33:00,Dine-In,216.67
004372,2025-09-10 14:39:43,Dine-In,185.51
004373,2025-09-10 15:01:33,Dine-In,46.63
004374,2025-09-10 16:14:37,Dine-In,75.72
004375,2025-09-10 16:26:26,Dine-In,116.94
004376,2025-09-10 16:41:04,Dine-In,69.84
004377,2025-09-10 17:06:30,Dine-In,279.02
004378,2025-09-10 17:16:27,Dine-In,36.32
004379,2025-09-10 17:18:08,Dine-In,116.23
004380,2025-09-10 17:27:51,Dine-In,226.94
004381,2025-09-10 17:42:19,Dine-In,59.82
004382,2025-09-10 17:43:28,Dine-In,209.85
004383,2025-09-10 17:45:52,Dine-In,59.0
004384,2025-09-10 17:46:53,Dine-In,57.92
004385,2025-09-10 17:47:37,Dine-In,85.71
004386,2025-09-10 17:48:13,Dine-In,96.92
004387,2025-09-10 17:50:18,Dine-In,54.88
004388,2025-09-10 17:51:35,Dine-In,48.37
004389,2025-09-10 17:52:41,Dine-In,51.57
004390,2025-09-10 17:58:51,Dine-In,77.94
004391,2025-09-10 18:24:27,Dine-In,50.34
004392,2025-09-10 18:26:20,Dine-In,223.44
004393,2025-09-10 18:33:16,Dine-In,34.68
004394,2025-09-10 18:34:06,Dine-In,77.08
004395,2025-09-10 18:49:38,Dine-In,69.68
004396,2025-09-10 19:17:18,Dine-In,141.88
004397,2025-09-10 19:19:48,Dine-In,128.19
004398,2025-09-10 19:25:27,Dine-In,80.85
004399,2025-09-10 19:34:41,Dine-In,184.05
004400,2025-09-10 19:35:51,Dine-In,51.63
004401,2025-09-10 19:46:42,Dine-In,86.1
004402,2025-09-10 19:47:17,Dine-In,88.45
004403,2025-09-10 20:09:09,Dine-In,211.82
004404,2025-09-10 20:14:23,Dine-In,182.39
004405,2025-09-10 21:05:38,Dine-In,170.68
004406,2025-09-10 21:52:01,Dine-In,72.05
004407,2025-09-11 11:01:02,Dine-In,144.47
004408,2025-09-11 11:12:09,Dine-In,64.04
004409,2025-09-11 11:44:40,Dine-In,143.13
004410,2025-09-11 12:19:22,Dine-In,52.23
004411,2025-09-11 12:45:52,Dine-In,47.61
004412,2025-09-11 12:57:17,Dine-In,173.8
004413,2025-09-11 13:05:50,Dine-In,113.48
004414,2025-09-11 13:06:43,Dine-In,58.77
004415,2025-09-11 13:09:12,Dine-In,43.14
004416,2025-09-11 13:10:12,Dine-In,39.73
004417,2025-09-11 13:23:12,Dine-In,128.34
004418,2025-09-11 13:24:14,Dine-In,161.46
004419,2025-09-11 13:41:23,Dine-In,152.08
004420,2025-09-11 13:59:52,Dine-In,39.32
004421,2025-09-11 15:10:29,Dine-In,138.68
004422,2025-09-11 15:41:19,Dine-In,49.66
004423,2025-09-11 15:59:18,Dine-In,371.7
004424,2025-09-11 16:00:32,Dine-In,43.44
004425,2025-09-11 16:20:29,Dine-In,200.28
004426,2025-09-11 16:40:50,Dine-In,120.53
004427,2025-09-11 16:44:52,Dine-In,37.22
004428,2025-09-11 16:58:23,Dine-In,98.97
004429,2025-09-11 17:13:14,Dine-In,84.09
004430,2025-09-11 17:29:32,Dine-In,217.65
004431,2025-09-11 17:37:49,Dine-In,774.58
004432,2025-09-11 17:45:45,Dine-In,139.64
004433,2025-09-11 17:58:03,Dine-In,156.12
004434,2025-09-11 18:00:12,Dine-In,96.02
004435,2025-09-11 18:05:50,Dine-In,116.73
004436,2025-09-11 18:06:15,Dine-In,41.8
004437,2025-09-11 18:07:48,Dine-In,89.12
004438,2025-09-11 18:11:16,Dine-In,211.97
004439,2025-09-11 18:16:17,Dine-In,42.96
004440,2025-09-11 18:20:53,Dine-In,45.88
004441,2025-09-11 18:30:13,Dine-In,61.19
004442,2025-09-11 18:32:33,Dine-In,261.77
004443,2025-09-11 18:36:24,Dine-In,116.01
004444,2025-09-11 18:36:44,Dine-In,65.52
004445,2025-09-11 18:57:07,Dine-In,42.31
004446,2025-09-11 19:04:16,Dine-In,38.27
004447,2025-09-11 19:26:11,Dine-In,111.43
004448,2025-09-11 19:29:24,Dine-In,77.0
004449,2025-09-11 19:32:07,Dine-In,104.97
004450,2025-09-11 19:38:19,Dine-In,232.03
004451,2025-09-11 19:38:43,Dine-In,32.9
004452,2025-09-11 19:47:18,Dine-In,198.25
004453,2025-09-11 19:58:44,Dine-In,192.17
004454,2025-09-11 20:00:09,Dine-In,90.92
004455,2025-09-11 20:05:04,Dine-In,47.09
004456,2025-09-11 20:34:59,Dine-In,49.79
004457,2025-09-11 21:08:41,Dine-In,38.66
004458,2025-09-11 21:14:39,Dine-In,100.81
004459,2025-09-11 21:32:18,Dine-In,161.49
004460,2025-09-11 21:52:39,Dine-In,172.02
004461,2025-09-11 21:59:13,Dine-In,113.32
004462,2025-09-12 12:08:03,Dine-In,48.96
004463,2025-09-12 12:08:57,Dine-In,49.41
004464,2025-09-12 12:10:39,Dine-In,169.07
004465,2025-09-12 12:10:47,Dine-In,70.59
004466,2025-09-12 12:17:44,Dine-In,188.99
004467,2025-09-12 12:32:56,Dine-In,82.35
004468,2025-09-12 12:39:58,Dine-In,186.01
004469,2025-09-12 13:11:44,Dine-In,51.27
004470,2025-09-12 13:13:12,Dine-In,48.21
004471,2025-09-12 13:22:22,Dine-In,52.63
004472,2025-09-12 13:29:02,Dine-In,307.96
004473,2025-09-12 14:23:03,Dine-In,108.09
004474,2025-09-12 14:45:43,Dine-In,171.67
004475,2025-09-12 15:08:42,Dine-In,351.48
004476,2025-09-12 15:09:57,Dine-In,806.76
004477,2025-09-12 15:23:13,Dine-In,64.25
004478,2025-09-12 15:46:09,Dine-In,89.91
004479,2025-09-12 15:49:08,Dine-In,195.84
004480,2025-09-12 16:09:43,Dine-In,134.9
004481,2025-09-12 16:23:16,Dine-In,79.54
004482,2025-09-12 17:00:49,Dine-In,51.37
004483,2025-09-12 17:07:18,Dine-In,113.22
004484,2025-09-12 17:08:23,Dine-In,45.86
004485,2025-09-12 17:13:59,Dine-In,200.21
004486,2025-09-12 17:19:19,Dine-In,36.23
004487,2025-09-12 17:24:01,Dine-In,249.53
004488,2025-09-12 17:24:12,Dine-In,59.33
004489,2025-09-12 17:26:10,Dine-In,251.05
004490,2025-09-12 17:35:20,Dine-In,36.98
004491,2025-09-12 17:35:46,Dine-In,47.19
004492,2025-09-12 17:36:02,Dine-In,178.48
004493,2025-09-12 17:45:48,Dine-In,102.27
004494,2025-09-12 17:46:26,Dine-In,58.41
004495,2025-09-12 17:58:56,Dine-In,38.93
004496,2025-09-12 18:01:53,Dine-In,34.77
004497,2025-09-12 18:04:50,Dine-In,40.18
004498,2025-09-12 18:11:16,Dine-In,50.13
004499,2025-09-12 18:26:05,Dine-In,72.05
004500,2025-09-12 18:27:01,Dine-In,87.43
004501,2025-09-12 18:28:10,Dine-In,232.72
004502,2025-09-12 18:28:20,Dine-In,41.41
004503,2025-09-12 18:29:44,Dine-In,167.58
004504,2025-09-12 18:32:16,Dine-In,120.75
004505,2025-09-12 18:38:47,Dine-In,49.7
004506,2025-09-12 18:39:57,Dine-In,115.36
004507,2025-09-12 18:55:54,Dine-In,151.88
004508,2025-09-12 18:59:42,Dine-In,205.7
004509,2025-09-12 19:10:21,Dine-In,107.54
004510,2025-09-12 19:19:54,Dine-In,52.39
004511,2025-09-12 19:23:15,Dine-In,99.35
004512,2025-09-12 19:24:10,Dine-In,128.05
004513,2025-09-12 19:29:48,Dine-In,67.92
004514,2025-09-12 19:46:19,Dine-In,133.71
004515,2025-09-12 19:52:36,Dine-In,93.29
004516,2025-09-12 20:02:03,Dine-In,138.37
004517,2025-09-12 20:03:42,Dine-In,186.68
